Gene	Graph	Position
A_JCVI_9887	2	1020
A_CX192237	2	1021
A_EV070831	2	1022
A_EE568868	2	1023
A_JCVI_35883	2	1024
A_EV140916	2	1025
A_JCVI_27827	2	1026
A_EE562152	2	1027
A_RC_EE562152	2	1028
A_EV193131	2	1029
A_EV193209	2	1030
A_JCVI_15914	2	1031
A_JCVI_11877	2	1032
A_JCVI_18311	2	1033
A_JCVI_30724	2	1034
A_JCVI_19088	2	1035
A_EX066757	2	1036
A_JCVI_17668	2	1037
A_EX093936	2	1038
A_JCVI_15639	2	1039
A_EV164280	2	1040
A_EX118624	2	1041
A_JCVI_901	2	1042
A_JCVI_7293	2	1043
A_JCVI_8555	2	1044
A_EE563580	2	1045
A_EV190662	2	1046
A_JCVI_3652	2	1047
A_EV015405	2	1048
A_JCVI_40331	2	1049
A_ES966806	2	1050
A_AM060240	2	1051
A_ES989246	2	1052
A_EV225366	2	1053
A_JCVI_14881	2	1054
A_ES938961	2	1055
A_EV004185	2	1056
A_EV039475	2	1057
A_JCVI_21738	2	1058
A_CD823668	2	1059
A_EV020150	2	1060
A_EX088469	2	1061
A_JCVI_14453	2	1062
A_JCVI_39588	2	1063
A_EL590625	2	1064
A_JCVI_26944	2	1065
A_EL590386	2	1066
A_JCVI_35351	2	1067
A_JCVI_7867	2	1068
A_JCVI_16012	2	1069
A_JCVI_4160	2	1070
A_EV218973	2	1071
A_JCVI_36942	2	1072
A_JCVI_11315	2	1073
A_JCVI_19106	2	1074
A_EE554622	2	1075
A_JCVI_684	2	1076
A_JCVI_33402	2	1077
A_JCVI_41846	2	1078
A_JCVI_23412	2	1079
A_JCVI_12783	2	1080
A_JCVI_20553	2	1081
A_JCVI_20335	2	1082
A_EV116479	2	1083
A_JCVI_21814	2	1084
A_JCVI_27182	2	1085
A_JCVI_1115	2	1086
A_EV092700	2	1087
A_JCVI_25403	2	1088
A_JCVI_36896	2	1089
A_ES905315	2	1090
A_JCVI_8139	2	1091
A_JCVI_1978	2	1092
A_JCVI_31344	2	1093
A_JCVI_33970	2	1094
A_EE442438	2	1095
A_JCVI_34180	2	1096
A_ES996000	2	1097
A_ES991052	2	1098
A_EE560296	2	1099
A_DY021579	2	1100
A_JCVI_15747	2	1101
A_EX078964	2	1102
A_AM390695	2	1103
A_CX189260	2	1104
A_JCVI_2631	2	1105
A_JCVI_5421	2	1106
A_EV130186	2	1107
A_JCVI_34539	2	1108
A_JCVI_40746	2	1109
A_JCVI_40861	2	1110
A_JCVI_6923	2	1111
A_EX099551	2	1112
A_JCVI_8592	2	1113
A_EE523356	2	1114
A_EV042648	2	1115
A_JCVI_41476	2	1116
A_JCVI_924	2	1117
A_EX117312	2	1118
A_EV073964	2	1119
A_EE559529	2	1120
A_JCVI_13554	2	1121
A_JCVI_10019	2	1122
A_JCVI_12437	2	1123
A_JCVI_15901	2	1124
A_JCVI_6144	2	1125
A_EE445354	2	1126
A_ES967789	2	1127
A_EX031462	2	1128
A_DY012549	2	1129
A_JCVI_20505	2	1130
A_ES984106	2	1131
A_RC_ES984106	2	1132
A_ES907979	2	1133
A_JCVI_8198	2	1134
A_JCVI_1787	2	1135
A_JCVI_4360	2	1136
A_JCVI_5839	2	1137
A_EX073124	2	1138
A_JCVI_3662	2	1139
A_JCVI_15503	2	1140
A_JCVI_16400	2	1141
A_JCVI_5570	2	1142
A_JCVI_20841	2	1143
A_JCVI_18857	2	1144
A_JCVI_5278	2	1145
A_JCVI_37050	2	1146
A_JCVI_32808	2	1147
A_JCVI_7538	2	1148
A_EE546808	2	1149
A_JCVI_10431	2	1150
A_JCVI_3213	2	1151
A_JCVI_32946	2	1152
A_JCVI_18982	2	1153
A_ES264932	2	1154
A_EE449929	2	1155
A_JCVI_23388	2	1156
A_JCVI_12515	2	1157
A_EX138014	2	1158
A_JCVI_40365	2	1159
A_CX281339	2	1160
A_JCVI_10241	2	1161
A_JCVI_35065	2	1162
A_JCVI_40074	2	1163
A_EV096968	2	1164
A_JCVI_32219	2	1165
A_JCVI_8091	2	1166
A_JCVI_18084	2	1167
A_EE438524	2	1168
A_EV182056	2	1169
A_JCVI_40597	2	1170
A_EE479177	2	1171
A_JCVI_14903	2	1172
A_EX136860	2	1173
A_JCVI_2771	2	1174
A_CN731941	2	1175
A_ES943029	2	1176
A_JCVI_4815	2	1177
A_EV203273	2	1178
A_JCVI_29055	2	1179
A_JCVI_39696	2	1180
A_JCVI_7354	2	1181
A_JCVI_9402	2	1182
A_JCVI_21907	2	1183
A_EE503113	2	1184
A_JCVI_20275	2	1185
A_EX023666	2	1186
A_JCVI_29639	2	1187
A_EE530724	2	1188
A_ES939549	2	1189
A_JCVI_22832	2	1190
A_JCVI_8584	2	1191
A_EE564006	2	1192
A_JCVI_17535	2	1193
A_CD824596	2	1194
A_JCVI_29922	2	1195
A_ES897993	2	1196
A_JCVI_31380	2	1197
A_JCVI_3293	2	1198
A_JCVI_29746	2	1199
A_JCVI_6555	2	1200
A_JCVI_18256	2	1201
A_JCVI_14927	2	1202
A_JCVI_22698	2	1203
A_AM388303	2	1204
A_EV049769	2	1205
A_JCVI_42557	2	1206
A_EX089269	2	1207
A_EE475647	2	1208
A_EH425498	2	1209
A_JCVI_27119	2	1210
A_EV204033	2	1211
A_RC_EV204033	2	1212
A_AT001877	2	1213
A_EL589927	2	1214
A_JCVI_23053	2	1215
A_JCVI_11494	2	1216
A_JCVI_1688	2	1217
A_EV049352	2	1218
A_EX063872	2	1219
A_EL591848	2	1220
A_CD820988	2	1221
A_CD835744	2	1222
A_JCVI_18908	2	1223
A_CD816074	2	1224
A_JCVI_23094	2	1225
A_EE449578	2	1226
A_CD834938	2	1227
A_JCVI_33861	2	1228
A_EE521178	2	1229
A_EE504579	2	1230
A_EE558305	2	1231
A_JCVI_21268	2	1232
A_JCVI_27828	2	1233
A_EE498525	2	1234
A_JCVI_27719	2	1235
A_JCVI_27537	2	1236
A_ES912663	2	1237
A_JCVI_17579	2	1238
A_JCVI_19467	2	1239
A_DY016042	2	1240
A_EV084090	2	1241
A_JCVI_31969	2	1242
A_JCVI_5860	2	1243
A_JCVI_1064	2	1244
A_EE520907	2	1245
A_JCVI_16437	2	1246
A_CD827421	2	1247
A_EE442004	2	1248
A_JCVI_5887	2	1249
A_EE560359	2	1250
A_RC_EE560359	2	1251
A_EV040684	2	1252
A_EE465595	2	1253
A_EE480264	2	1254
A_EE465091	2	1255
A_JCVI_30933	2	1256
A_JCVI_16457	2	1257
A_EV064013	2	1258
A_EE425930	2	1259
A_JCVI_37733	2	1260
A_JCVI_23728	2	1261
A_JCVI_8598	2	1262
A_JCVI_32424	2	1263
A_ES946042	2	1264
A_JCVI_36811	2	1265
A_JCVI_3992	2	1266
A_CD828379	2	1267
A_JCVI_19360	2	1268
A_EE516379	2	1269
A_JCVI_41789	2	1270
A_JCVI_29153	2	1271
A_EX108397	2	1272
A_ES944696	2	1273
A_EV120051	2	1274
A_EV198382	2	1275
A_JCVI_22526	2	1276
A_JCVI_38182	2	1277
A_JCVI_9560	2	1278
A_JCVI_6554	2	1279
A_EE566706	2	1280
A_RC_EE566706	2	1281
A_JCVI_28016	2	1282
A_JCVI_6495	2	1283
A_JCVI_32502	2	1284
A_EV117231	2	1285
A_CV545189	2	1286
A_EV027133	2	1287
A_JCVI_21561	2	1288
A_JCVI_31484	2	1289
A_JCVI_31338	2	1290
A_ES940878	2	1291
A_JCVI_18413	2	1292
A_JCVI_36987	2	1293
A_JCVI_1003	2	1294
A_JCVI_2966	2	1295
A_EE441638	2	1296
A_JCVI_30426	2	1297
A_JCVI_4918	2	1298
A_JCVI_15868	2	1299
A_EX019567	2	1300
A_EE555685	2	1301
A_JCVI_17831	2	1302
A_JCVI_28735	2	1303
A_JCVI_7006	2	1304
A_JCVI_13871	2	1305
A_JCVI_20322	2	1306
A_JCVI_5458	2	1307
A_CD833044	2	1308
A_EX044250	2	1309
A_JCVI_41783	2	1310
A_JCVI_37790	2	1311
A_JCVI_28120	2	1312
A_JCVI_11953	2	1313
A_ES898453	2	1314
A_EV100511	2	1315
A_EV100385	2	1316
A_JCVI_23485	2	1317
A_JCVI_42215	2	1318
A_EX067969	2	1319
A_ES990089	2	1320
A_JCVI_36607	2	1321
A_EE533666	2	1322
A_JCVI_2146	2	1323
A_EV157943	2	1324
A_EV157863	2	1325
A_JCVI_27809	2	1326
A_JCVI_11830	2	1327
A_JCVI_39880	2	1328
A_JCVI_18729	2	1329
A_JCVI_3862	2	1330
A_EE467418	2	1331
A_EE547732	2	1332
A_JCVI_5316	2	1333
A_JCVI_29021	2	1334
A_EV086104	2	1335
A_JCVI_33908	2	1336
A_CD819286	2	1337
A_CD835275	2	1338
A_EE418903	2	1339
A_JCVI_13239	2	1340
A_JCVI_28643	2	1341
A_EV180013	2	1342
A_JCVI_21780	2	1343
A_EE519172	2	1344
A_EE463740	2	1345
A_EE463966	2	1346
A_JCVI_25254	2	1347
A_JCVI_42242	2	1348
A_JCVI_17828	2	1349
A_JCVI_39903	2	1350
A_JCVI_40435	2	1351
A_JCVI_28237	2	1352
A_JCVI_6647	2	1353
A_JCVI_30511	2	1354
A_EX062307	2	1355
A_JCVI_30994	2	1356
A_EX026576	2	1357
A_JCVI_2905	2	1358
A_ES900874	2	1359
A_EE555788	2	1360
A_JCVI_36137	2	1361
A_JCVI_18966	2	1362
A_JCVI_3334	2	1363
A_JCVI_4999	2	1364
A_JCVI_22849	2	1365
A_EV184272	2	1366
A_JCVI_33813	2	1367
A_CX195161	2	1368
A_EX104337	2	1369
A_JCVI_41979	2	1370
A_JCVI_6852	2	1371
A_JCVI_35846	2	1372
A_JCVI_23154	2	1373
A_JCVI_4116	2	1374
A_ES967943	2	1375
A_JCVI_29488	2	1376
A_JCVI_27613	2	1377
A_JCVI_27695	2	1378
A_JCVI_9677	2	1379
A_ES928971	2	1380
A_JCVI_28625	2	1381
A_EX137120	2	1382
A_CX267046	2	1383
A_JCVI_36706	2	1384
A_JCVI_27505	2	1385
A_ES937668	2	1386
A_EX062515	2	1387
A_CD839656	2	1388
A_EE567643	2	1389
A_JCVI_9858	2	1390
A_CX194781	2	1391
A_JCVI_9804	2	1392
A_BG543139	2	1393
A_JCVI_4838	2	1394
A_JCVI_32339	2	1395
A_EE522921	2	1396
A_JCVI_2285	2	1397
A_JCVI_736	2	1398
A_CV650386	2	1399
A_ES968570	2	1400
A_EX075633	2	1401
A_EX105376	2	1402
A_EE561651	2	1403
A_EE472129	2	1404
A_JCVI_4892	2	1405
A_EV166782	2	1406
A_JCVI_12669	2	1407
A_JCVI_760	2	1408
A_JCVI_39236	2	1409
A_JCVI_22061	2	1410
A_JCVI_20586	2	1411
A_EX091566	2	1412
A_JCVI_10443	2	1413
A_JCVI_14575	2	1414
A_EV118168	2	1415
A_EV118086	2	1416
A_JCVI_1025	2	1417
A_EE481286	2	1418
A_JCVI_38595	2	1419
A_JCVI_36053	2	1420
A_JCVI_32164	2	1421
A_CD822722	2	1422
A_JCVI_28277	2	1423
A_JCVI_38871	2	1424
A_AM394266	2	1425
A_CX188001	2	1426
A_ES935412	2	1427
A_CN727511	2	1428
A_EX136822	2	1429
A_JCVI_27259	2	1430
A_JCVI_39912	2	1431
A_JCVI_22897	2	1432
A_JCVI_22120	2	1433
A_JCVI_33866	2	1434
A_ES929229	2	1435
A_DY029206	2	1436
A_CX280804	2	1437
A_JCVI_18128	2	1438
A_JCVI_26845	2	1439
A_EV015453	2	1440
A_EV202603	2	1441
A_EE440241	2	1442
A_CX189551	2	1443
A_EV165520	2	1444
A_EE531123	2	1445
A_DY030580	2	1446
A_ES269224	2	1447
A_JCVI_24252	2	1448
A_EV166394	2	1449
A_JCVI_18417	2	1450
A_EV177519	2	1451
A_EX136123	2	1452
A_JCVI_3058	2	1453
A_EE481897	2	1454
A_JCVI_12002	2	1455
A_EV158484	2	1456
A_JCVI_37203	2	1457
A_EV116593	2	1458
A_JCVI_24531	2	1459
A_ES264895	2	1460
A_JCVI_9450	2	1461
A_JCVI_19755	2	1462
A_ES920146	2	1463
A_JCVI_21487	2	1464
A_JCVI_36390	2	1465
A_JCVI_24012	2	1466
A_CN728061	2	1467
A_JCVI_31330	2	1468
A_JCVI_4438	2	1469
A_EV176901	2	1470
A_JCVI_20591	2	1471
A_EV179029	2	1472
A_EV179101	2	1473
A_JCVI_17336	2	1474
A_JCVI_37869	2	1475
A_JCVI_16741	2	1476
A_EE458581	2	1477
A_JCVI_1216	2	1478
A_JCVI_19039	2	1479
A_CN831008	2	1480
A_ES919902	2	1481
A_CD837019	2	1482
A_JCVI_15561	2	1483
A_ES962310	2	1484
A_JCVI_6214	2	1485
A_EV054722	2	1486
A_EX056651	2	1487
A_JCVI_36355	2	1488
A_CD829743	2	1489
A_CD830619	2	1490
A_JCVI_40407	2	1491
A_EX132070	2	1492
A_EX132348	2	1493
A_JCVI_31143	2	1494
A_JCVI_18760	2	1495
A_CD825938	2	1496
A_ES906763	2	1497
A_JCVI_25994	2	1498
A_JCVI_11347	2	1499
A_JCVI_1973	2	1500
A_JCVI_197	2	1501
A_JCVI_20521	2	1502
A_EX026866	2	1503
A_JCVI_14553	2	1504
A_EV191370	2	1505
A_JCVI_16118	2	1506
A_JCVI_11776	2	1507
A_JCVI_40676	2	1508
A_EV065191	2	1509
A_JCVI_6823	2	1510
A_EV091369	2	1511
A_EX047430	2	1512
A_JCVI_10438	2	1513
A_JCVI_12581	2	1514
A_EE404740	2	1515
A_EE412775	2	1516
A_ES267448	2	1517
A_CX266044	2	1518
A_JCVI_11834	2	1519
A_EV177779	2	1520
A_JCVI_34860	2	1521
A_EV224957	2	1522
A_JCVI_24802	2	1523
A_JCVI_13735	2	1524
A_JCVI_36919	2	1525
A_EE452703	2	1526
A_EV050593	2	1527
A_JCVI_37262	2	1528
A_CD824295	2	1529
A_AM391549	2	1530
A_JCVI_64	2	1531
A_JCVI_23746	2	1532
A_JCVI_24767	2	1533
A_JCVI_40241	2	1534
A_JCVI_23023	2	1535
A_ES937227	2	1536
A_CD825848	2	1537
A_EE482957	2	1538
A_JCVI_34424	2	1539
A_JCVI_20317	2	1540
A_JCVI_5906	2	1541
A_JCVI_36010	2	1542
A_DY007153	2	1543
A_JCVI_18161	2	1544
A_JCVI_22615	2	1545
A_JCVI_20895	2	1546
A_JCVI_37708	2	1547
A_JCVI_29966	2	1548
A_JCVI_6263	2	1549
A_EV151047	2	1550
A_JCVI_1700	2	1551
A_EE568620	2	1552
A_EV190750	2	1553
A_JCVI_23563	2	1554
A_JCVI_7734	2	1555
A_EE422207	2	1556
A_EE442596	2	1557
A_JCVI_35559	2	1558
A_JCVI_22990	2	1559
A_EV078777	2	1560
A_JCVI_3057	2	1561
A_JCVI_19825	2	1562
A_CX280931	2	1563
A_JCVI_12161	2	1564
A_JCVI_10068	2	1565
A_EV193426	2	1566
A_EV185895	2	1567
A_JCVI_21661	2	1568
A_EV220974	2	1569
A_JCVI_40069	2	1570
A_JCVI_14304	2	1571
A_JCVI_19398	2	1572
A_JCVI_13370	2	1573
A_JCVI_23912	2	1574
A_JCVI_9160	2	1575
A_JCVI_40543	2	1576
A_EX092993	2	1577
A_EX133623	2	1578
A_EX135359	2	1579
A_JCVI_7550	2	1580
A_JCVI_24809	2	1581
A_CN830695	2	1582
A_JCVI_4007	2	1583
A_JCVI_5326	2	1584
A_EV039341	2	1585
A_JCVI_39990	2	1586
A_CX188573	2	1587
A_EV118927	2	1588
A_JCVI_13060	2	1589
A_JCVI_23864	2	1590
A_JCVI_4616	2	1591
A_JCVI_41253	2	1592
A_EV175216	2	1593
A_DY009620	2	1594
A_JCVI_36480	2	1595
A_JCVI_540	2	1596
A_JCVI_23828	2	1597
A_JCVI_23506	2	1598
A_JCVI_17741	2	1599
A_ES982186	2	1600
A_ES941741	2	1601
A_EE417573	2	1602
A_JCVI_29023	2	1603
A_EE530013	2	1604
A_EX087782	2	1605
A_EX106252	2	1606
A_JCVI_35637	2	1607
A_JCVI_5913	2	1608
A_JCVI_13483	2	1609
A_JCVI_19956	2	1610
A_JCVI_34789	2	1611
A_JCVI_32622	2	1612
A_JCVI_30690	2	1613
A_EV120480	2	1614
A_EV120571	2	1615
A_JCVI_6253	2	1616
A_EV197534	2	1617
A_JCVI_26679	2	1618
A_ES967756	2	1619
A_JCVI_32159	2	1620
A_JCVI_28494	2	1621
A_JCVI_27860	2	1622
A_JCVI_17338	2	1623
A_JCVI_34564	2	1624
A_EE459534	2	1625
A_JCVI_7118	2	1626
A_JCVI_12929	2	1627
A_JCVI_25668	2	1628
A_CD814682	2	1629
A_JCVI_32018	2	1630
A_EX131733	2	1631
A_JCVI_1476	2	1632
A_JCVI_39601	2	1633
A_JCVI_22025	2	1634
A_EX104818	2	1635
A_EV066413	2	1636
A_JCVI_5677	2	1637
A_JCVI_263	2	1638
A_JCVI_18484	2	1639
A_EV098304	2	1640
A_JCVI_29217	2	1641
A_EV102909	2	1642
A_JCVI_22223	2	1643
A_JCVI_17258	2	1644
A_EX051307	2	1645
A_ES266213	2	1646
A_DY020311	2	1647
A_JCVI_29277	2	1648
A_CD835866	2	1649
A_JCVI_11167	2	1650
A_JCVI_22448	2	1651
A_JCVI_32550	2	1652
A_JCVI_6022	2	1653
A_JCVI_38214	2	1654
A_JCVI_35114	2	1655
A_JCVI_27574	2	1656
A_JCVI_36474	2	1657
A_JCVI_8596	2	1658
A_JCVI_7219	2	1659
A_CX194707	2	1660
A_JCVI_16017	2	1661
A_JCVI_37094	2	1662
A_JCVI_25741	2	1663
A_JCVI_33206	2	1664
A_EE425593	2	1665
A_EX097498	2	1666
A_JCVI_22282	2	1667
A_JCVI_15785	2	1668
A_JCVI_18169	2	1669
A_JCVI_40955	2	1670
A_JCVI_31887	2	1671
A_ES967135	2	1672
A_JCVI_41348	2	1673
A_JCVI_23902	2	1674
A_JCVI_9527	2	1675
A_EX103587	2	1676
A_EE415349	2	1677
A_RC_EE415349	2	1678
A_JCVI_7491	2	1679
A_EX096710	2	1680
A_JCVI_8202	2	1681
A_JCVI_32007	2	1682
A_EE535417	2	1683
A_JCVI_9432	2	1684
A_EE408431	2	1685
A_JCVI_17755	2	1686
A_EV127337	2	1687
A_EV127351	2	1688
A_RC_EV127351	2	1689
A_JCVI_5544	2	1690
A_JCVI_24637	2	1691
A_JCVI_12691	2	1692
A_EE567106	2	1693
A_JCVI_13649	2	1694
A_JCVI_1026	2	1695
A_EX104344	2	1696
A_DY000117	2	1697
A_JCVI_23206	2	1698
A_JCVI_37730	2	1699
A_EV041052	2	1700
A_JCVI_27954	2	1701
A_JCVI_31541	2	1702
A_EG020633	2	1703
A_JCVI_8857	2	1704
A_EV166265	2	1705
A_EV114945	2	1706
A_JCVI_12707	2	1707
A_JCVI_3584	2	1708
A_EX087274	2	1709
A_JCVI_40988	2	1710
A_JCVI_8417	2	1711
A_CD832984	2	1712
A_JCVI_6637	2	1713
A_JCVI_26094	2	1714
A_JCVI_23302	2	1715
A_EE559877	2	1716
A_L37993	2	1717
A_JCVI_1662	2	1718
A_JCVI_21575	2	1719
A_CX267073	2	1720
A_EV148810	2	1721
A_EX016437	2	1722
A_EE559048	2	1723
A_JCVI_24007	2	1724
A_JCVI_35417	2	1725
A_EX084641	2	1726
A_EE532650	2	1727
A_EE520544	2	1728
A_JCVI_2391	2	1729
A_EE392427	2	1730
A_JCVI_38931	2	1731
A_EX087674	2	1732
A_EV156032	2	1733
A_JCVI_20444	2	1734
A_EX017967	2	1735
A_JCVI_27437	2	1736
A_JCVI_33394	2	1737
A_BG544042	2	1738
A_JCVI_29647	2	1739
A_JCVI_27758	2	1740
A_EV106493	2	1741
A_JCVI_18644	2	1742
A_JCVI_25631	2	1743
A_JCVI_35226	2	1744
A_JCVI_22107	2	1745
A_EE566974	2	1746
A_RC_EE566974	2	1747
A_JCVI_19030	2	1748
A_EE411209	2	1749
A_JCVI_4571	2	1750
A_JCVI_21402	2	1751
A_JCVI_33341	2	1752
A_JCVI_15892	2	1753
A_EE558707	2	1754
A_JCVI_6431	2	1755
A_EV080929	2	1756
A_JCVI_10713	2	1757
A_EV165005	2	1758
A_JCVI_40230	2	1759
A_JCVI_2004	2	1760
A_JCVI_4909	2	1761
A_JCVI_5553	2	1762
A_CN726957	2	1763
A_JCVI_4811	2	1764
A_JCVI_3879	2	1765
A_JCVI_35842	2	1766
A_EG020349	2	1767
A_RC_EG020349	2	1768
A_ES968893	2	1769
A_JCVI_35601	2	1770
A_EE392288	2	1771
A_EX115236	2	1772
A_JCVI_27609	2	1773
A_JCVI_6111	2	1774
A_JCVI_20495	2	1775
A_JCVI_32476	2	1776
A_JCVI_20330	2	1777
A_DN191853	2	1778
A_JCVI_11995	2	1779
A_DY010921	2	1780
A_JCVI_15651	2	1781
A_EE452229	2	1782
A_JCVI_41477	2	1783
A_JCVI_42221	2	1784
A_JCVI_24036	2	1785
A_EX093458	2	1786
A_JCVI_27842	2	1787
A_EX067099	2	1788
A_AM386428	2	1789
A_AM390021	2	1790
A_JCVI_39094	2	1791
A_EE523400	2	1792
A_CV650406	2	1793
A_ES946863	2	1794
A_EX137167	2	1795
A_JCVI_19016	2	1796
A_EV056388	2	1797
A_EV022247	2	1798
A_JCVI_13454	2	1799
A_CD829227	2	1800
A_JCVI_3608	2	1801
A_JCVI_22084	2	1802
A_EX088613	2	1803
A_JCVI_28206	2	1804
A_EV222917	2	1805
A_JCVI_20648	2	1806
A_EE411584	2	1807
A_AM394310	2	1808
A_JCVI_14994	2	1809
A_JCVI_36039	2	1810
A_EV210361	2	1811
A_ES929464	2	1812
A_JCVI_30098	2	1813
A_JCVI_32811	2	1814
A_JCVI_11895	2	1815
A_EV176479	2	1816
A_JCVI_26708	2	1817
A_EX048012	2	1818
A_JCVI_27861	2	1819
A_EV118781	2	1820
A_JCVI_18853	2	1821
A_JCVI_23609	2	1822
A_EE416669	2	1823
A_JCVI_3096	2	1824
A_EX121925	2	1825
A_JCVI_1584	2	1826
A_JCVI_20997	2	1827
A_JCVI_10898	2	1828
A_JCVI_25859	2	1829
A_JCVI_16265	2	1830
A_EV170670	2	1831
A_JCVI_37353	2	1832
A_JCVI_37787	2	1833
A_JCVI_9925	2	1834
A_EV170675	2	1835
A_CX270083	2	1836
A_JCVI_25576	2	1837
A_EE564536	2	1838
A_JCVI_4538	2	1839
A_EV224011	2	1840
A_JCVI_9289	2	1841
A_JCVI_3377	2	1842
A_JCVI_11878	2	1843
A_EX067056	2	1844
A_DW998171	2	1845
A_EV090467	2	1846
A_JCVI_18893	2	1847
A_CD818221	2	1848
A_EV226998	2	1849
A_JCVI_2536	2	1850
A_JCVI_29250	2	1851
A_EX065729	2	1852
A_JCVI_3990	2	1853
A_JCVI_15820	2	1854
A_EV152671	2	1855
A_JCVI_13636	2	1856
A_EE562244	2	1857
A_JCVI_32385	2	1858
A_JCVI_28386	2	1859
A_EV088366	2	1860
A_JCVI_6607	2	1861
A_JCVI_40306	2	1862
A_JCVI_2794	2	1863
A_JCVI_36715	2	1864
A_EE409324	2	1865
A_JCVI_28446	2	1866
A_EE566110	2	1867
A_JCVI_8161	2	1868
A_EV050408	2	1869
A_EG020341	2	1870
A_DW997719	2	1871
A_EG019788	2	1872
A_JCVI_37744	2	1873
A_EV018018	2	1874
A_DY012542	2	1875
A_JCVI_9189	2	1876
A_ES917057	2	1877
A_EX134039	2	1878
A_JCVI_20180	2	1879
A_EX068451	2	1880
A_JCVI_26504	2	1881
A_ES903678	2	1882
A_JCVI_7329	2	1883
A_JCVI_28580	2	1884
A_JCVI_7003	2	1885
A_JCVI_39839	2	1886
A_CO749818	2	1887
A_JCVI_21324	2	1888
A_JCVI_2164	2	1889
A_ES938709	2	1890
A_ES967003	2	1891
A_JCVI_15335	2	1892
A_JCVI_16106	2	1893
A_EE424615	2	1894
A_JCVI_19092	2	1895
A_ES944527	2	1896
A_EV050376	2	1897
A_JCVI_14840	2	1898
A_JCVI_10334	2	1899
A_JCVI_4869	2	1900
A_JCVI_6621	2	1901
A_JCVI_29422	2	1902
A_JCVI_11466	2	1903
A_EV118893	2	1904
A_JCVI_21937	2	1905
A_JCVI_20433	2	1906
A_EV187234	2	1907
A_AM059263	2	1908
A_JCVI_28946	2	1909
A_JCVI_16107	2	1910
A_JCVI_20842	2	1911
A_ES968249	2	1912
A_RC_ES968249	2	1913
A_JCVI_11024	2	1914
A_CX188895	2	1915
A_JCVI_21741	2	1916
A_EE430811	2	1917
A_ES899957	2	1918
A_JCVI_33216	2	1919
A_EV137325	2	1920
A_EV209915	2	1921
A_JCVI_33995	2	1922
A_JCVI_17006	2	1923
A_JCVI_28275	2	1924
A_JCVI_502	2	1925
A_JCVI_24064	2	1926
A_JCVI_34735	2	1927
A_EE412794	2	1928
A_JCVI_34538	2	1929
A_CD834810	2	1930
A_JCVI_40553	2	1931
A_JCVI_30935	2	1932
A_CX281297	2	1933
A_EV056976	2	1934
A_EV201619	2	1935
A_JCVI_9541	2	1936
A_JCVI_23838	2	1937
A_EV183288	2	1938
A_EV205144	2	1939
A_JCVI_36691	2	1940
A_EX122617	2	1941
A_JCVI_3498	2	1942
A_JCVI_15079	2	1943
A_JCVI_17276	2	1944
A_JCVI_10026	2	1945
A_ES905733	2	1946
A_JCVI_10946	2	1947
A_JCVI_9617	2	1948
A_JCVI_27924	2	1949
A_EX047276	2	1950
A_JCVI_35156	2	1951
A_DY008775	2	1952
A_EV169826	2	1953
A_EV169837	2	1954
A_JCVI_7575	2	1955
A_JCVI_17520	2	1956
A_JCVI_12150	2	1957
A_JCVI_38712	2	1958
A_EV037460	2	1959
A_EV151479	2	1960
A_EV021928	2	1961
A_EV062925	2	1962
A_JCVI_3659	2	1963
A_EV197646	2	1964
A_JCVI_13998	2	1965
A_JCVI_13431	2	1966
A_JCVI_318	2	1967
A_JCVI_6152	2	1968
A_JCVI_30830	2	1969
A_ES938910	2	1970
A_EV152128	2	1971
A_JCVI_25868	2	1972
A_EV151895	2	1973
A_EV151697	2	1974
A_JCVI_11127	2	1975
A_JCVI_5221	2	1976
A_JCVI_11090	2	1977
A_JCVI_29240	2	1978
A_CN727967	2	1979
A_JCVI_2545	2	1980
A_JCVI_33068	2	1981
A_JCVI_34924	2	1982
A_EX087572	2	1983
A_JCVI_34966	2	1984
A_JCVI_309	2	1985
A_EX125877	2	1986
A_JCVI_11060	2	1987
A_EE471788	2	1988
A_JCVI_36198	2	1989
A_BQ705046	2	1990
A_EE565186	2	1991
A_JCVI_13958	2	1992
A_JCVI_388	2	1993
A_JCVI_32894	2	1994
A_EX098234	2	1995
A_JCVI_1959	2	1996
A_JCVI_8845	2	1997
A_JCVI_19691	2	1998
A_JCVI_14310	2	1999
A_JCVI_42	2	2000
A_JCVI_15744	2	2001
A_JCVI_23639	2	2002
A_JCVI_24082	2	2003
A_ES269174	2	2004
A_EE559996	2	2005
A_ES933778	2	2006
A_DW997803	2	2007
A_JCVI_20039	2	2008
A_JCVI_32077	2	2009
A_JCVI_38934	2	2010
A_JCVI_6048	2	2011
A_JCVI_24346	2	2012
A_EV085181	2	2013
A_JCVI_97	2	2014
A_JCVI_8723	2	2015
A_JCVI_11684	2	2016
A_JCVI_15608	2	2017
A_JCVI_32000	2	2018
A_JCVI_26765	2	2019
A_JCVI_35717	2	2020
A_JCVI_27598	2	2021
A_JCVI_8855	2	2022
A_EX093326	2	2023
A_ES903051	2	2024
A_EV037713	2	2025
A_EX121972	2	2026
A_JCVI_15008	2	2027
A_EV061160	2	2028
A_EV219614	2	2029
A_JCVI_32650	2	2030
A_EE548996	2	2031
A_JCVI_26848	2	2032
A_JCVI_8530	2	2033
A_CD825623	2	2034
A_CX187593	2	2035
A_DY017774	2	2036
A_JCVI_13666	2	2037
